Initial experimental results of a machine learning-based temperature control system for an RF gun,Nov-15,
Oscillation frequencies for 35 \Kepler solar-type planet-hosting stars using Bayesian techniques and machine learning,Nov-15,
Efficient Construction of Local Parametric Reduced Order Models Using Machine Learning Techniques,Nov-15,
Standard methods for inexpensive pollen loads authentication by means of computer vision and machine learning,Nov-15,
Stochastic Synapses Enable Efficient Brain-Inspired Learning Machines,Nov-15,
Machine Learning Search for Gamma-Ray Burst Afterglows in Optical Surveys,Nov-15,
Resolving the Geometric Locus Dilemma for Support Vector Learning Machines,Nov-15,
The Use of Machine Learning Algorithms in Recommender Systems: A Systematic Review,Nov-15,
Using Machine Learning to Predict the Outcome of English County twenty over Cricket Matches,Nov-15,
Universal halting times in optimization and machine learning,Nov-15,
Online Semi-Supervised Learning with Deep Hybrid Boltzmann Machines and Denoising Autoencoders,Nov-15,
Machine Learning Exciton Dynamics,Nov-15,
Distributed Machine Learning via Sufficient Factor Broadcasting,Nov-15,
Designing High-Fidelity Single-Shot Three-Qubit Gates: A Machine Learning Approach,Nov-15,
Position paper: a general framework for applying machine learning techniques in operating room,Nov-15,
Machine Learning Sentiment Prediction based on Hybrid Document Representation,Nov-15,
A machine learning-based selective sampling procedure for identifying the low energy region in a potential energy surface: a case study on proton conduction in oxides,Dec-15,
K2 Variable Catalogue II: Machine Learning Classification of Variable Stars and Eclipsing Binaries in K2 Fields 0-4,Dec-15,
MXNet: A Flexible and Efficient Machine Learning Library for Heterogeneous Distributed Systems,Dec-15,
Predicting the top and bottom ranks of billboard songs using Machine Learning,Dec-15,
Hybrid Approach for Inductive Semi Supervised Learning using Label Propagation and Support Vector Machine,Dec-15,
Speeding Up Distributed Machine Learning Using Codes,Dec-15,
Advances in quantum machine learning,Dec-15,
Norm-Free Radon-Nikodym Approach to Machine Learning,Dec-15,
Prediction of grain boundary structure and energy by machine learning,Dec-15,
A machine learning approach to anomaly-based detection on Android platforms,Dec-15,
Nuquantus: Machine learning software for the characterization and quantification of cell nuclei in complex immunofluorescent tissue images,Dec-15,
Pileup Subtraction and Jet Energy Prediction Using Machine Learning,Dec-15,
Demonstration of quantum advantage in machine learning,Dec-15,
Poseidon: A System Architecture for Efficient GPU-based Deep Learning on Multiple Machines,Dec-15,
Using machine learning for medium frequency derivative portfolio trading,Dec-15,
Exploring the spectroscopic diversity of type Ia supernovae with DRACULA: a machine learning approach,Dec-15,
Machine-z: Rapid Machine Learned Redshift Indicator for Swift Gamma-ray Bursts,Dec-15,
Learning to Filter with Predictive State Inference Machines,Dec-15,
Machine Learning methods for interatomic potentials: application to boron carbide,Dec-15,
Strategies and Principles of Distributed Machine Learning on Big Data,Dec-15,
Big Data Analytics = Machine Learning + Cloud Computing,Jan-16,
Dynamic Privacy For Distributed Machine Learning Over Network,Jan-16,
Creativity in Machine Learning,Jan-16,
An analysis of feature relevance in the classification of astronomical transients with machine learning methods,Jan-16,
Engineering Safety in Machine Learning,Jan-16,
Bandit Structured Prediction for Learning from Partial Feedback in Statistical Machine Translation,Jan-16,
Real-time detection of transients in OGLE-IV with application of machine learning,Jan-16,
Quantum machine learning with glow for episodic tasks and decision games,Jan-16,
An Overview of Melanoma Detection in Dermoscopy Images Using Image Processing and Machine Learning,Jan-16,
Parameterized Machine Learning for High-Energy Physics,Jan-16,
Discussion on Mechanical Learning and Learning Machine,Feb-16,
Classification and Ranking of Fermi LAT Gamma-ray Sources from the 3FGL Catalog using Machine Learning Techniques,Feb-16,
Machine Learning Barycenter Approach to Identifying LPV State-Space Models,Feb-16,
Merged or monolithic? Using machine-learning to reconstruct the dynamical history of simulated star clusters,Feb-16,
Daleel: Simplifying Cloud Instance Selection Using Machine Learning,Feb-16,
ERBlox: Combining Matching Dependencies with Machine Learning for Entity Resolution,Feb-16,
Practical Black-Box Attacks against Machine Learning,Feb-16,
Poor starting points in machine learning,Feb-16,
Classification with Boosting of Extreme Learning Machine Over Arbitrarily Partitioned Data,Feb-16,
Secure Multi-Party Computation Based Privacy Preserving Extreme Learning Machine Algorithm Over Vertically Distributed Data,Feb-16,
Second-Order Stochastic Optimization for Machine Learning in Linear Time,Feb-16,
Stacking for machine learning redshifts applied to SDSS galaxies,Feb-16,
A Machine Learning Approach to Forecasting Remotely Sensed Vegetation Health,Feb-16,
Machine learning meets network science: dimensionality reduction for fast and efficient embedding of networks in the hyperbolic space,Feb-16,
A Survey on Domain-Specific Languages for Machine Learning in Big Data,Feb-16,
Harnessing disordered quantum dynamics for machine learning,Feb-16,
Equity forecast: Predicting long term stock price movement using machine learning,Mar-16,
Photometric Supernova Classification With Machine Learning,Mar-16,
Of Genes and Machines: application of a combination of machine learning tools to astronomy datasets,Mar-16,
Grading of Mammalian Cumulus Oocyte Complexes using Machine Learning for in Vitro Embryo Culture,Mar-16,
Machine Learning for Protein Function,Mar-16,
Predicting Coronal Mass Ejections Using Machine Learning Methods,Mar-16,
A Primer on the Signature Method in Machine Learning,Mar-16,
Rapid building detection using machine learning,Mar-16,
Controlling Search in Very large Commonsense Knowledge Bases: A Machine Learning Approach,Mar-16,
TensorFlow: Large-Scale Machine Learning on Heterogeneous Distributed Systems,Mar-16,
Accelerating a hybrid continuum-atomistic fluidic model with on-the-fly machine learning,Mar-16,
A Probabilistic Machine Learning Approach to Detect Industrial Plant Faults,Mar-16,
Joint Stochastic Approximation learning of Helmholtz Machines,Mar-16,
Quantum machine learning over infinite dimensions,Mar-16,
Learning the LMP-Load Coupling From Data: A Support Vector Machine Based Approach,Mar-16,
Debugging Machine Learning Tasks,Mar-16,
Machine Learning and Cloud Computing: Survey of Distributed and SaaS Solutions,Mar-16,
Towards Geo-Distributed Machine Learning,Mar-16,
Detection of Dispersed Radio Pulses: A machine learning approach to candidate identification and classification,Mar-16,
A machine-learning approach to measuring the escape of ionizing radiation from galaxies in the reionization epoch,Mar-16,
Building Machines That Learn and Think Like People,Apr-16,
Combining Vision Machine Learning and Automatic Control to Play the Labyrinth Game,Apr-16,
Transfer Learning for Low-Resource Neural Machine Translation,Apr-16,
Machine Learning for Visual Navigation of Unmanned Ground Vehicles,Apr-16,
M3: Scaling Up Machine Learning via Memory Mapping,Apr-16,
Prediction and real-time compensation of qubit decoherence via machine-learning,Apr-16,
A short note on extension theorems and their connection to universal consistency in machine learning,Apr-16,
Insights from Machine Learning for Evaluating Production Function Estimators on Manufacturing Survey Data,Apr-16,
Finding Common Characteristics Among NBA Playoff and Championship Teams: A Machine Learning Approach,Apr-16,
FlashR: R-Programmed Parallel and Scalable Machine Learning using SSDs,Apr-16,
Approximation Vector Machines for Large-scale Online Learning,Apr-16,
Directional Statistics in Machine Learning: a Brief Review,May-16,
3FGL Demographics Outside the Galactic Plane using Supervised Machine Learning: Pulsar and Dark Matter Subhalo Interpretations,May-16,
VLSI Extreme Learning Machine: A Design Space Exploration,May-16,
Phase 2: DCL System Using Deep Learning Approaches for Land-based or Ship-based Real-Time Recognition and Localization of Marine Mammals - Machine Learning Detection Algorithms,May-16,
Online Machine Learning Techniques for Predicting Operator Performance,May-16,
An evaluation of randomized machine learning methods for redundant data: Predicting short and medium-term suicide risk from administrative records and risk assessments,May-16,
Machine learning phases of matter,May-16,
Machine Learning Techniques with Ontology for Subjective Answer Evaluation,May-16,
Stochastic Portfolio Theory: A Machine Learning Perspective,May-16,
The BSM-AI project: SUSY-AI - Generalizing LHC limits on Supersymmetry with Machine Learning,May-16,
Stellar classification from single-band imaging using machine learning,May-16,
Machine Comprehension Based on Learning to Rank,May-16,
Incremental and Parallel Machine Learning Algorithms with Automated Learning Rate Adjustments,May-16,
Estimating the number of receiving nodes in 802.11 networks via machine learning techniques,May-16,
Towards the compression of parton densities through machine learning algorithms,May-16,
Proceedings of the 5th Workshop on Machine Learning and Interpretation in Neuroimaging (MLINI) at NIPS 2015,May-16,
Declarative Machine Learning - A Classification of Basic Properties and Types,May-16,
A Multi-Batch L-BFGS Method for Machine Learning,May-16,
Piece-wise quadratic approximations of arbitrary error functions for fast and robust machine learning,May-16,
DynaNewton - Accelerating Newton's Method for Machine Learning,May-16,
Hybrid evolutionary algorithm with extreme machine learning fitness function evaluation for two-stage capacitated facility location problem,May-16,
Fast Bayesian Optimization of Machine Learning Hyperparameters on Large Datasets,May-16,
Transferability in Machine Learning: from Phenomena to Black-Box Attacks using Adversarial Samples,May-16,
Learning Moore Machines from Input-Output Traces,May-16,
CrowdSource: Automated Inference of High Level Malware Functionality from Low-Level Symbols Using a Crowd Trained Machine Learning Model,May-16,
TensorFlow: A system for large-scale machine learning,May-16,
TripleSpin - a generic compact paradigm for fast machine learning computations,May-16,
CYCLADES: Conflict-free Asynchronous Machine Learning,May-16,
Machine Learning for E-mail Spam Filtering: ReviewTechniques and Trends,Jun-16,
Estimating the Mass of the Local Group using Machine Learning Applied to Numerical Simulations,Jun-16,
Learning Thermodynamics with Boltzmann Machines,Jun-16,
Theoretical Robopsychology: Samu Has Learned Turing Machines,Jun-16,
Machine Learning Techniques and Applications For Ground-based Image Analysis,Jun-16,
Distributed Machine Learning in Materials that Couple Sensing Actuation Computation and Communication,Jun-16,
